clas_local,clas_visitante,G_esp_local,G_esp_visitante,quiniela,Posesión_local,Posesión_visitante,Pases_intento_local,Pases_buenos_local,Pases_%_local,Pases_intento_visitante,Pases_buenos_visitante,Pases_%_visitante,Disparos_puerta_intento_local,Disparos_puerta_buenos_local,Disparos_puerta_%_local,Disparos_puerta_intento_visitante,Disparos_puerta_buenos_visitante,Disparos_puerta_%_visitante,Paradas_local,Paradas_%_local,Paradas_visitante,Paradas_%_visitante,Amarillas_local,expulsion_doble_amarilla_local,expulsión_roja_directa_local,Amarillas_visitante,expulsion_doble_amarilla_visitante,expulsión_roja_directa_visitante,Faltas_local,Faltas_visitante,Saques_esquina_local,Saques_esquina_visitante,Pases_cruzados_local,Pases_cruzados_visitante,Toques_local,Toques_visitante,Derribos_local,Derribos_visitante,Intercepciones_local,Intercepciones_visitante,Duelos_aereos_ganados_local,Duelos_aereos_ganados_visitante,Despejes_local,Despejes_visitante,Fuera_juego_local,Fuera_juego_visitante,Saque_puerta_local,Saque_puerta_visitante,Saque_banda_local,Saque_banda_visitante,Pelotazos_local,Pelotazos_visitante,%_Saques_esquina_local_favor,%_Saques_esquina_visitante_favor,%_Saques_esquina_local_contra,%_Saques_esquina_visitante_contra,Árbitro_faltas_local,Árbitro_faltas_visitante,Árbitro_amarillas_local,Árbitro_amarillas_visitante,Árbitro_doble_amarilla_local,Árbitro_doble_amarilla_visitante,Árbitro_roja_directa_local,Árbitro_roja_directa_visitante,tarjetas_total_local,tarjetas_total_visitante,Árbitro_sum_tarjetas_local,Árbitro_sum_tarjetas_visitante,faltas_cometidas_local,faltas_cometidas_visitante,faltas_provocadas_local,faltas_provocadas_visitante,amarillas_cometidas_local,amarillas_cometidas_visitante,amarillas_provocadas_local,amarillas_provocadas_visitante,dobles_amarillas_cometidas_local,dobles_amarillas_cometidas_visitante,dobles_amarillas_provocadas_local,dobles_amarillas_provocadas_visitante,rojas_directas_cometida_local,rojas_directas_cometida_visitante,rojas_directas_provocadas_local,rojas_directas_provocadas_visitante,goles_marcados_local,goles_marcados_visitante,goles_recibidos_local,goles_recibidos_visitante,goles_esperados_local,goles_esperados_visitante,goles_esperados_contra_local,goles_esperados_contra_visitante,posesion_media_local,posesion_media_visitante,%_disparos_puerta_hechos_local,%_disparos_puerta_hechos_visitante,%_disparos_puerta_recibidos_local,%_disparos_puerta_recibidos_visitante,%_pases_cruzados_hechos_local,%_pases_cruzados_hechos_visitante,%_pases_cruzados_recibidos_local,%_pases_cruzados_recibidos_visitante,tarjetas_cometidas_local,tarjetas_cometidas_visitante,tarjetas_provocadas_local,tarjetas_provocadas_visitante
4,2,1.0,1.0,1,0.52,0.48,496,394,0.79,461,361,0.78,11,5,0.45,15,4,0.27,3,0.75,3,0.6,4,1,1,1,0,0,7,8,10,4,29,22,587,570,16,16,10,10,14,12,16,24,3,3,5,4,18,16,59,59,5.8125,3.5,3.875,5.9375,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,6,1,2.526315789473684,2.473684210526316,12.875,11.25,13.9375,11.125,2.5,2.6875,3.625,2.25,0.125,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.125,1.6875,1.0,0.9375,2.25,1.95625,0.9875,1.0125,1.9625,0.5775,0.44937499999999997,5.5625,4.0625,3.25,6.25,15.5625,15.0625,16.9375,22.375,2.6875,2.75,3.75,2.4375
5,4,1.4,0.5,1,0.65,0.35,706,626,0.89,378,294,0.78,10,7,0.7,5,1,0.2,1,1.0,3,0.42,2,0,0,2,0,0,7,13,1,2,7,10,791,455,13,12,6,11,7,7,12,9,4,1,4,6,20,20,64,60,7.529411764705882,5.0,1.8235294117647058,4.4375,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,2,2,2.6875,2.5,12.058823529411764,13.75,11.823529411764707,12.75,1.7647058823529411,2.0,2.8823529411764706,2.8125,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.058823529411764705,0.1875,0.11764705882352941,0.125,1.9411764705882353,1.4375,0.11764705882352941,1.25,2.3058823529411767,1.4125,0.6823529411764706,1.025,0.6558823529411765,0.51375,5.9411764705882355,3.75,1.7058823529411764,4.1875,23.294117647058822,19.875,9.588235294117647,18.0625,1.9411764705882353,2.1875,3.1176470588235294,3.0
3,2,0.7,0.2,X,0.71,0.29,722,602,0.83,297,190,0.64,17,5,0.29,4,1,0.25,0,0.0,4,0.8,1,0,0,1,0,0,10,13,10,0,28,4,822,394,14,18,18,9,15,23,7,27,4,2,5,17,20,18,85,78,5.0625,2.5,3.8125,6.0,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,1,1,2.7058823529411766,3.6470588235294117,12.75,14.5,13.25,12.375,2.0625,3.1875,2.75,2.625,0.0625,0.25,0.0625,0.125,0.0625,0.0625,0.1875,0.125,1.375,0.75,1.0625,1.5,1.225,0.70625,0.93125,1.36875,0.54,0.393125,4.5,2.75,2.5625,4.5625,20.1875,15.0625,14.25,24.3125,2.1875,3.5,3.0,2.875
3,2,1.4,0.3,X,0.52,0.48,499,397,0.8,463,353,0.76,13,5,0.38,7,2,0.29,1,0.5,4,0.8,4,0,1,1,0,0,15,9,4,4,25,21,612,579,10,20,8,11,21,14,22,29,0,0,8,8,18,19,74,60,3.8125,3.235294117647059,4.3125,6.705882352941177,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,5,1,3.7333333333333334,2.7333333333333334,17.375,12.058823529411764,13.875,13.470588235294118,3.6875,2.7058823529411766,3.1875,3.1176470588235294,0.0,0.058823529411764705,0.0,0.11764705882352941,0.1875,0.17647058823529413,0.125,0.11764705882352941,1.0625,1.2352941176470589,0.75,1.8235294117647058,1.1,0.9352941176470588,0.89375,1.5941176470588236,0.4225,0.3976470588235294,3.3125,2.764705882352941,2.5625,5.352941176470588,18.375,14.352941176470589,18.25,23.235294117647058,3.875,2.941176470588235,3.3125,3.3529411764705883
2,3,2.3,0.3,1,0.61,0.39,560,477,0.85,354,264,0.75,19,5,0.26,8,3,0.38,2,0.66,2,0.4,4,0,0,0,0,1,10,7,6,4,31,14,668,459,17,15,8,4,9,7,12,23,0,5,6,12,16,19,74,52,4.529411764705882,4.647058823529412,5.9411764705882355,4.823529411764706,12.222222222222221,12.333333333333334,1.7222222222222223,2.0,0.05555555555555555,0.05555555555555555,0.2222222222222222,0.16666666666666666,4,1,2.0,2.2222222222222223,12.588235294117647,12.0,10.588235294117647,13.764705882352942,2.8823529411764706,2.411764705882353,2.8823529411764706,2.823529411764706,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.17647058823529413,1.5294117647058822,0.9411764705882353,1.2941176470588236,1.7058823529411764,1.2705882352941178,1.1823529411764706,1.5294117647058822,1.5705882352941176,0.46058823529411763,0.4758823529411765,4.235294117647059,3.4705882352941178,4.470588235294118,4.176470588235294,16.764705882352942,17.0,22.176470588235293,19.176470588235293,3.0,2.6470588235294117,2.9999999999999996,3.0588235294117645
2,5,1.1,1.3,1,0.41,0.59,382,296,0.77,556,472,0.85,10,7,0.7,16,8,0.5,6,0.75,4,0.57,2,0,0,4,0,0,15,12,5,3,16,25,485,652,12,17,3,6,11,9,22,15,0,0,9,7,14,28,78,58,4.705882352941177,3.6875,5.117647058823529,5.25,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,2,4,2.3333333333333335,3.2222222222222223,12.823529411764707,12.9375,12.647058823529411,12.4375,2.588235294117647,2.9375,2.4705882352941178,2.625,0.0,0.0625,0.17647058823529413,0.0,0.11764705882352941,0.125,0.058823529411764705,0.0,0.9411764705882353,1.5,1.3529411764705883,0.75,1.1352941176470588,1.325,1.535294117647059,1.14375,0.43529411764705883,0.46625,3.1176470588235294,4.5,5.588235294117647,3.75,20.176470588235293,13.9375,20.11764705882353,21.9375,2.7058823529411766,3.125,2.705882352941176,2.625
3,3,1.2,0.7,2,0.62,0.38,569,449,0.79,346,247,0.71,10,4,0.4,15,5,0.33,4,0.8,4,1.0,6,0,0,1,0,0,9,20,6,6,29,12,664,472,12,23,13,5,10,11,10,28,3,0,6,8,29,25,71,76,6.647058823529412,4.625,3.235294117647059,5.0625,12.285714285714286,11.857142857142858,1.8571428571428572,2.5714285714285716,0.0,0.2857142857142857,0.0,0.0,6,1,1.8571428571428572,2.857142857142857,12.117647058823529,15.875,13.352941176470589,14.875,3.0588235294117645,2.6875,2.5294117647058822,2.5625,0.058823529411764705,0.125,0.058823529411764705,0.1875,0.35294117647058826,0.0625,0.17647058823529413,0.0625,1.3529411764705883,0.9375,1.3529411764705883,1.4375,1.4000000000000001,0.9,1.288235294117647,1.5999999999999999,0.5676470588235294,0.485625,4.529411764705882,2.9375,3.7058823529411766,4.0625,28.941176470588236,17.625,13.588235294117647,20.6875,3.4705882352941173,2.875,2.7647058823529407,2.8125
2,5,0.2,1.6,2,0.33,0.67,313,236,0.75,629,534,0.85,3,2,0.67,13,2,0.15,1,0.5,2,1.0,4,0,0,5,0,0,13,7,3,10,13,21,432,727,24,12,13,8,4,4,25,6,1,3,5,4,20,26,49,75,7.0,5.0625,3.4705882352941178,4.1875,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,4,5,2.526315789473684,2.473684210526316,13.176470588235293,11.8125,15.882352941176471,12.9375,2.764705882352941,2.8125,3.7058823529411766,2.25,0.058823529411764705,0.0625,0.11764705882352941,0.0,0.11764705882352941,0.125,0.058823529411764705,0.1875,1.411764705882353,1.6875,1.0,0.5625,1.3588235294117648,1.6,0.7823529411764706,0.825,0.556470588235294,0.608125,4.117647058823529,3.8125,2.823529411764706,2.75,26.176470588235293,16.125,13.117647058823529,16.5625,2.941176470588235,3.0,3.8823529411764706,2.4375
3,2,2.5,0.5,1,0.48,0.52,437,346,0.79,473,374,0.79,19,9,0.47,7,2,0.29,2,1.0,8,0.88,1,0,0,3,0,0,14,16,1,8,23,22,559,578,12,15,16,10,22,13,22,24,2,3,4,9,17,18,67,69,5.1875,3.8823529411764706,3.625,6.176470588235294,13.529411764705882,14.705882352941176,2.823529411764706,3.411764705882353,0.058823529411764705,0.23529411764705882,0.23529411764705882,0.23529411764705882,1,3,3.1176470588235294,3.8823529411764706,14.5,12.294117647058824,12.25,15.117647058823529,2.5,3.176470588235294,2.625,1.5294117647058822,0.0,0.11764705882352941,0.25,0.0,0.1875,0.11764705882352941,0.0625,0.058823529411764705,1.0625,0.7058823529411765,1.1875,2.1176470588235294,1.375,0.776470588235294,1.03125,2.0470588235294116,0.515,0.4782352941176471,4.0,2.6470588235294117,3.75,6.705882352941177,24.875,14.294117647058824,12.5625,20.88235294117647,2.6875,3.411764705882353,2.9375,1.588235294117647
5,3,2.9,1.4,X,0.58,0.42,680,609,0.9,489,426,0.87,19,6,0.32,7,1,0.14,1,1.0,5,0.83,3,1,0,3,0,0,16,8,7,1,16,11,761,581,15,10,4,7,8,2,8,13,2,1,5,10,17,10,47,51,6.8125,3.5,2.9375,5.375,12.176470588235293,12.705882352941176,2.0,1.3529411764705883,0.058823529411764705,0.0,0.058823529411764705,0.11764705882352941,4,3,2.1176470588235294,1.4705882352941178,10.375,11.6875,13.75,16.0,1.6875,2.6875,2.5625,2.6875,0.0625,0.0625,0.0,0.0625,0.0,0.0,0.1875,0.0625,2.5,1.1875,0.875,1.5,2.3,1.15625,1.025,1.475,0.615,0.509375,6.6875,3.0625,2.6875,4.375,16.4375,16.5,10.625,22.0,1.75,2.75,2.75,2.8125
4,4,1.7,0.3,1,0.43,0.57,419,315,0.75,555,461,0.83,19,7,0.37,6,3,0.5,3,1.0,6,0.85,2,0,0,1,0,0,12,10,6,2,27,10,526,661,21,10,11,9,9,4,8,30,2,0,5,7,15,18,55,65,7.823529411764706,4.9411764705882355,2.4705882352941178,5.9411764705882355,12.8,11.6,2.2666666666666666,2.6,0.06666666666666667,0.2,0.3333333333333333,0.06666666666666667,2,1,2.6666666666666665,2.8666666666666667,13.411764705882353,11.176470588235293,10.764705882352942,12.941176470588236,2.1176470588235294,2.176470588235294,2.411764705882353,2.0588235294117645,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,1.1764705882352942,1.1764705882352942,0.7647058823529411,1.1176470588235294,1.3882352941176472,1.1941176470588235,0.788235294117647,1.4529411764705882,0.5258823529411765,0.5476470588235295,4.176470588235294,3.9411764705882355,1.9411764705882353,4.235294117647059,27.823529411764707,12.823529411764707,13.823529411764707,20.58823529411765,2.2352941176470584,2.2352941176470584,2.411764705882353,2.176470588235294
4,4,0.9,1.3,2,0.58,0.42,465,379,0.82,340,255,0.75,14,7,0.5,10,4,0.4,2,0.5,7,1.0,4,0,0,4,0,0,22,16,5,3,16,7,562,432,18,13,9,9,15,7,7,22,2,2,5,12,21,21,57,58,4.0625,3.6470588235294117,4.1875,5.882352941176471,12.166666666666666,11.944444444444445,2.0,2.8333333333333335,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,4,4,2.2222222222222223,2.9444444444444446,16.4375,10.941176470588236,13.25,15.823529411764707,2.5625,2.4705882352941178,2.25,2.411764705882353,0.0,0.17647058823529413,0.125,0.058823529411764705,0.0625,0.11764705882352941,0.0625,0.17647058823529413,1.3125,1.0588235294117647,0.8125,1.2941176470588236,1.4,1.211764705882353,0.79375,1.5058823529411764,0.548125,0.49411764705882355,4.25,3.0,3.4375,4.588235294117647,13.0,13.0,13.9375,20.41176470588235,2.625,2.764705882352941,2.4375,2.6470588235294112
1,2,1.3,0.4,2,0.59,0.41,579,465,0.8,403,293,0.73,11,4,0.36,8,3,0.38,2,0.66,4,1.0,0,0,0,3,1,0,12,11,6,2,36,17,677,501,7,14,7,11,15,12,13,32,0,1,4,10,22,22,77,69,6.5625,2.5,4.75,6.0,14.055555555555555,13.333333333333334,3.0555555555555554,3.0,0.0,0.05555555555555555,0.05555555555555555,0.1111111111111111,0,4,3.111111111111111,3.1666666666666665,14.375,14.5,11.6875,12.375,2.375,3.1875,2.375,2.625,0.125,0.25,0.1875,0.125,0.25,0.0625,0.1875,0.125,0.9375,0.75,1.6875,1.5,1.24375,0.70625,1.58125,1.36875,0.47,0.393125,3.9375,2.75,4.0625,4.5625,23.875,15.0625,16.3125,24.3125,2.75,3.5,2.75,2.875
3,4,1.0,0.7,1,0.42,0.58,404,312,0.77,567,461,0.81,19,10,0.53,11,7,0.64,6,0.85,8,0.8,1,0,0,1,0,0,11,11,7,1,22,22,526,673,18,18,8,3,5,8,23,17,3,3,7,5,10,14,77,58,4.0588235294117645,5.0,4.0,4.4375,10.928571428571429,13.071428571428571,2.2857142857142856,1.8571428571428572,0.14285714285714285,0.0,0.21428571428571427,0.14285714285714285,1,1,2.642857142857143,2.0,11.117647058823529,13.75,12.411764705882353,12.75,2.2941176470588234,2.0,2.3529411764705883,2.8125,0.0,0.0,0.0,0.0625,0.11764705882352941,0.1875,0.17647058823529413,0.125,1.9411764705882353,1.4375,1.2941176470588236,1.25,1.5176470588235293,1.4125,1.1764705882352942,1.025,0.5076470588235293,0.51375,5.294117647058823,3.75,3.5294117647058822,4.1875,20.352941176470587,19.875,18.235294117647058,18.0625,2.411764705882353,2.1875,2.5294117647058822,3.0
2,2,0.6,1.4,X,0.53,0.47,481,376,0.78,432,314,0.73,13,1,0.08,15,4,0.27,4,1.0,1,1.0,5,1,1,2,1,0,15,16,5,5,30,16,592,540,15,12,4,3,22,18,22,25,1,2,16,5,22,24,73,101,3.764705882352941,2.5625,3.9411764705882355,5.625,13.75,12.5625,3.0625,3.6875,0.125,0.125,0.1875,0.0,7,3,3.375,3.8125,16.352941176470587,15.625,13.294117647058824,13.5625,3.2941176470588234,3.125,2.5294117647058822,2.4375,0.11764705882352941,0.25,0.11764705882352941,0.125,0.11764705882352941,0.0625,0.0,0.25,1.0588235294117647,0.625,1.0588235294117647,1.625,1.2,0.9375,1.211764705882353,1.75625,0.42470588235294116,0.393125,3.2941176470588234,2.25,4.235294117647059,4.75,19.764705882352942,12.25,16.823529411764707,26.3125,3.5294117647058822,3.4375,2.6470588235294117,2.8125
2,1,1.9,0.2,1,0.51,0.49,465,377,0.81,455,366,0.8,16,11,0.69,4,2,0.5,1,0.5,9,0.81,2,0,0,0,0,0,9,10,8,4,26,14,574,550,15,12,13,4,10,6,15,25,2,0,5,9,26,28,59,63,5.0625,4.176470588235294,5.625,6.411764705882353,9.736842105263158,10.473684210526315,2.3684210526315788,2.3684210526315788,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.05263157894736842,2,0,2.526315789473684,2.473684210526316,11.625,13.411764705882353,13.6875,10.764705882352942,1.75,3.0588235294117645,2.0,1.9411764705882353,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0625,0.29411764705882354,0.0625,0.0,1.125,0.5882352941176471,1.3125,2.176470588235294,1.1625,0.6941176470588236,1.225,2.0823529411764703,0.48062499999999997,0.4076470588235294,5.0625,2.2941176470588234,3.375,6.529411764705882,20.375,14.647058823529411,19.0625,22.294117647058822,1.8125,3.4117647058823524,2.0625,2.0
3,3,0.7,0.4,2,0.61,0.39,583,483,0.83,373,279,0.75,13,5,0.38,8,4,0.5,2,0.5,4,0.8,1,0,0,5,0,0,12,20,2,3,17,16,677,470,20,8,9,6,9,16,13,26,0,1,10,10,27,21,61,77,5.0625,3.1176470588235294,3.8125,6.823529411764706,12.411764705882353,14.764705882352942,1.8823529411764706,3.588235294117647,0.0,0.058823529411764705,0.17647058823529413,0.17647058823529413,1,5,2.0588235294117645,3.823529411764706,12.75,15.235294117647058,13.25,11.058823529411764,2.0625,2.7058823529411766,2.75,1.6470588235294117,0.0625,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.17647058823529413,0.1875,0.17647058823529413,1.375,0.7058823529411765,1.0625,0.9411764705882353,1.225,0.7352941176470589,0.93125,1.2529411764705882,0.54,0.4488235294117647,4.5,2.823529411764706,2.5625,3.588235294117647,20.1875,17.58823529411765,14.25,22.764705882352942,2.1875,2.941176470588235,3.0,1.8823529411764706
5,2,4.0,0.5,1,0.7,0.3,769,676,0.88,336,244,0.73,26,12,0.46,4,1,0.25,1,1.0,10,0.83,2,0,0,1,0,0,14,13,9,1,26,2,867,450,15,13,3,12,11,8,6,24,6,1,0,9,22,13,69,59,7.529411764705882,3.5,1.8235294117647058,5.9375,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,2,1,2.7058823529411766,3.6470588235294117,12.058823529411764,11.25,11.823529411764707,11.125,1.7647058823529411,2.6875,2.8823529411764706,2.25,0.11764705882352941,0.0,0.11764705882352941,0.0625,0.058823529411764705,0.0625,0.11764705882352941,0.125,1.9411764705882353,1.0,0.11764705882352941,2.25,2.3058823529411767,0.9875,0.6823529411764706,1.9625,0.6558823529411765,0.44937499999999997,5.9411764705882355,4.0625,1.7058823529411764,6.25,23.294117647058822,15.0625,9.588235294117647,22.375,1.9411764705882353,2.75,3.1176470588235294,2.4375
5,2,1.9,0.7,X,0.67,0.33,612,513,0.84,303,216,0.71,27,7,0.26,6,2,0.33,1,0.5,6,0.85,3,0,0,5,0,1,13,10,12,2,36,9,736,433,20,18,7,9,15,14,7,35,4,0,5,17,29,20,66,77,6.0588235294117645,3.235294117647059,3.2941176470588234,6.705882352941177,14.25,12.75,2.1875,2.5,0.0,0.0625,0.1875,0.125,3,6,2.375,2.6875,11.470588235294118,12.058823529411764,11.647058823529411,13.470588235294118,2.235294117647059,2.7058823529411766,2.411764705882353,3.1176470588235294,0.11764705882352941,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.11764705882352941,2.1176470588235294,1.2352941176470589,0.8235294117647058,1.8235294117647058,1.8058823529411765,0.9352941176470588,0.9176470588235294,1.5941176470588236,0.5499999999999999,0.3976470588235294,5.823529411764706,2.764705882352941,2.0,5.352941176470588,20.058823529411764,14.352941176470589,14.647058823529411,23.235294117647058,2.4705882352941178,2.941176470588235,2.705882352941176,3.3529411764705883
4,2,1.1,0.9,X,0.29,0.71,262,165,0.63,653,542,0.83,9,3,0.33,14,3,0.21,2,0.66,3,1.0,2,0,1,0,0,0,11,12,1,11,8,31,377,756,8,14,6,2,21,21,29,14,2,2,11,4,25,13,78,67,4.0625,5.1875,4.1875,5.8125,14.235294117647058,12.882352941176471,3.0588235294117645,2.4705882352941178,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.058823529411764705,3,0,3.411764705882353,2.588235294117647,16.4375,13.3125,13.25,12.625,2.5625,2.1875,2.25,3.0625,0.0,0.0625,0.125,0.0,0.0625,0.125,0.0625,0.375,1.3125,0.75,0.8125,1.4375,1.4,1.20625,0.79375,1.40625,0.548125,0.510625,4.25,2.9375,3.4375,4.75,13.0,23.0,13.9375,17.25,2.625,2.375,2.4375,3.4375
4,3,0.5,0.4,2,0.71,0.29,644,560,0.87,261,192,0.74,9,2,0.22,7,5,0.71,3,0.6,2,1.0,4,0,0,6,0,0,17,16,5,2,22,7,723,369,8,20,5,11,12,10,5,27,1,2,2,11,17,7,52,62,5.8125,3.6470588235294117,3.875,5.294117647058823,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,4,6,2.8125,3.625,12.875,15.529411764705882,13.9375,12.0,2.5,2.9411764705882355,3.625,2.1176470588235294,0.125,0.0,0.0625,0.058823529411764705,0.0625,0.058823529411764705,0.0625,0.058823529411764705,1.6875,0.8823529411764706,0.9375,1.4705882352941178,1.95625,0.8529411764705882,1.0125,1.447058823529412,0.5775,0.4029411764705882,5.5625,2.411764705882353,3.25,4.352941176470588,15.5625,15.705882352941176,16.9375,22.88235294117647,2.6875,3.0,3.75,2.2352941176470584
4,3,1.0,1.5,X,0.37,0.63,335,265,0.79,566,483,0.85,9,4,0.44,22,5,0.23,4,0.8,4,1.0,4,0,2,6,0,1,6,20,1,4,9,27,431,651,9,11,6,4,7,11,22,10,2,3,12,7,14,10,61,64,4.375,2.875,5.1875,5.5625,12.722222222222221,14.777777777777779,2.2222222222222223,3.0555555555555554,0.0,0.05555555555555555,0.1111111111111111,0.1111111111111111,6,7,2.3333333333333335,3.2222222222222223,10.9375,11.9375,14.9375,12.375,1.875,3.6875,3.0625,2.6875,0.0,0.1875,0.0,0.0,0.5,0.0625,0.125,0.1875,1.375,1.125,0.9375,1.625,1.51875,0.88125,1.11875,1.7125000000000001,0.505625,0.5181250000000001,4.3125,2.9375,3.0625,4.6875,14.25,15.6875,18.75,22.1875,2.375,3.9375,3.1875,2.875
3,5,1.5,2.4,1,0.46,0.54,412,322,0.78,489,407,0.83,14,6,0.43,15,1,0.07,0,0.0,4,0.66,4,0,0,5,0,0,22,11,4,5,19,22,505,601,14,18,9,10,5,8,21,21,2,0,12,5,21,14,58,51,5.529411764705882,5.647058823529412,4.470588235294118,4.9411764705882355,13.0,14.4375,2.625,2.4375,0.0,0.0,0.0625,0.0625,4,5,2.6875,2.5,13.823529411764707,9.411764705882353,13.588235294117647,14.235294117647058,2.235294117647059,2.0588235294117645,2.411764705882353,2.411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.11764705882352941,1.4705882352941178,1.7058823529411764,1.1176470588235294,1.0588235294117647,1.4352941176470588,1.7941176470588236,1.0411764705882351,1.2,0.5452941176470588,0.5823529411764706,4.529411764705882,4.9411764705882355,3.3529411764705883,3.823529411764706,24.88235294117647,14.470588235294118,15.0,17.235294117647058,2.2941176470588234,2.117647058823529,2.5882352941176467,2.5882352941176467
1,3,0.6,2.3,2,0.45,0.55,390,296,0.76,483,395,0.82,11,2,0.18,21,3,0.14,1,0.33,1,0.5,3,0,0,2,0,0,16,9,2,5,18,13,490,574,23,12,5,5,11,7,11,11,2,3,9,8,20,23,66,67,6.5625,3.5,4.75,5.375,15.058823529411764,15.0,2.6470588235294117,3.588235294117647,0.058823529411764705,0.0,0.0,0.058823529411764705,3,2,2.7058823529411766,3.6470588235294117,14.375,11.6875,11.6875,16.0,2.375,2.6875,2.375,2.6875,0.125,0.0625,0.1875,0.0625,0.25,0.0,0.1875,0.0625,0.9375,1.1875,1.6875,1.5,1.24375,1.15625,1.58125,1.475,0.47,0.509375,3.9375,3.0625,4.0625,4.375,23.875,16.5,16.3125,22.0,2.75,2.75,2.75,2.8125
4,2,2.1,0.5,1,0.43,0.57,374,272,0.73,497,376,0.76,19,6,0.32,8,0,0.0,0,1.0,3,0.5,3,0,0,1,0,0,21,6,10,2,15,12,483,595,10,21,14,10,7,7,10,17,3,1,13,12,11,22,47,80,7.823529411764706,3.8823529411764706,2.4705882352941178,6.176470588235294,15.2,13.133333333333333,3.466666666666667,2.466666666666667,0.06666666666666667,0.2,0.2,0.06666666666666667,3,1,3.7333333333333334,2.7333333333333334,13.411764705882353,12.294117647058824,10.764705882352942,15.117647058823529,2.1176470588235294,3.176470588235294,2.411764705882353,1.5294117647058822,0.058823529411764705,0.11764705882352941,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,1.1764705882352942,0.7058823529411765,0.7647058823529411,2.1176470588235294,1.3882352941176472,0.776470588235294,0.788235294117647,2.0470588235294116,0.5258823529411765,0.4782352941176471,4.176470588235294,2.6470588235294117,1.9411764705882353,6.705882352941177,27.823529411764707,14.294117647058824,13.823529411764707,20.88235294117647,2.2352941176470584,3.411764705882353,2.411764705882353,1.588235294117647
3,5,1.0,0.8,2,0.47,0.53,480,372,0.78,543,440,0.81,15,3,0.2,9,3,0.33,1,0.33,2,0.66,4,0,0,4,1,1,15,6,3,6,22,10,559,636,10,12,5,3,12,13,11,15,3,2,9,12,20,19,79,67,5.1875,5.0625,3.625,4.1875,13.235294117647058,11.0,2.8823529411764706,2.6470588235294117,0.11764705882352941,0.11764705882352941,0.0,0.17647058823529413,4,6,3.0,2.9411764705882355,14.5,11.8125,12.25,12.9375,2.5,2.8125,2.625,2.25,0.0,0.0625,0.25,0.0,0.1875,0.125,0.0625,0.1875,1.0625,1.6875,1.1875,0.5625,1.375,1.6,1.03125,0.825,0.515,0.608125,4.0,3.8125,3.75,2.75,24.875,16.125,12.5625,16.5625,2.6875,3.0,2.9375,2.4375
2,2,0.5,0.4,1,0.54,0.46,490,374,0.76,420,294,0.7,8,3,0.38,11,2,0.18,2,1.0,2,0.66,8,1,0,4,0,0,17,8,7,6,12,24,603,510,10,13,12,11,13,20,23,10,4,4,7,5,16,26,75,76,4.529411764705882,2.5,5.9411764705882355,6.0,14.75,13.25,2.625,3.25,0.125,0.1875,0.0625,0.1875,9,4,2.8125,3.625,12.588235294117647,14.5,10.588235294117647,12.375,2.8823529411764706,3.1875,2.8823529411764706,2.625,0.11764705882352941,0.25,0.058823529411764705,0.125,0.0,0.0625,0.058823529411764705,0.125,1.5294117647058822,0.75,1.2941176470588236,1.5,1.2705882352941178,0.70625,1.5294117647058822,1.36875,0.46058823529411763,0.393125,4.235294117647059,2.75,4.470588235294118,4.5625,16.764705882352942,15.0625,22.176470588235293,24.3125,3.0,3.5,2.9999999999999996,2.875
